Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
Nevada,US,2020-09-20 04:22:56,40.44003782,-118.40056409999998,21,0,0,21.0,"Pershing, Nevada, US",312.2676579925651,0.0
Nevada,US,2020-09-20 04:22:56,39.44875482,-119.5250207,9,0,0,9.0,"Storey, Nevada, US",218.287654620422,0.0
Nevada,US,2020-09-20 04:22:56,,,0,0,0,0.0,"Unassigned, Nevada, US",,
Nevada,US,2020-09-20 04:22:56,40.66562265,-119.6631594,8493,153,0,8340.0,"Washoe, Nevada, US",1801.199951645639,1.801483574708584
Nevada,US,2020-09-20 04:22:56,39.44157041,-114.89996599999999,52,1,0,51.0,"White Pine, Nevada, US",542.7974947807933,1.9230769230769231
New Hampshire,US,2020-09-20 04:22:56,43.51637314,-71.41684235,143,4,0,139.0,"Belknap, New Hampshire, US",233.26753992463662,2.797202797202797
New Hampshire,US,2020-09-20 04:22:56,43.87498583,-71.20430216,119,2,0,117.0,"Carroll, New Hampshire, US",243.30402780617462,1.680672268907563
New Hampshire,US,2020-09-20 04:22:56,42.92015988,-72.25311043,142,3,0,139.0,"Cheshire, New Hampshire, US",186.63337057238616,2.112676056338028
New Hampshire,US,2020-09-20 04:22:56,44.69063265,-71.30633239,21,0,0,21.0,"Coos, New Hampshire, US",66.53359946773121,0.0
New Hampshire,US,2020-09-20 04:22:56,43.93779815,-71.82057197,132,1,0,131.0,"Grafton, New Hampshire, US",146.85268006141112,0.7575757575757576
New Hampshire,US,2020-09-20 04:22:56,42.91537785,-71.7200253,4289,288,0,4001.0,"Hillsborough, New Hampshire, US",1028.475511060488,6.714851946840756
New Hampshire,US,2020-09-20 04:22:56,43.29662971,-71.6811573,557,23,0,534.0,"Merrimack, New Hampshire, US",367.92147485649735,4.129263913824056
New Hampshire,US,2020-09-20 04:22:56,42.98499744,-71.12883377,1971,103,0,1868.0,"Rockingham, New Hampshire, US",636.2805832733424,5.225773718924403
New Hampshire,US,2020-09-20 04:22:56,43.291833000000004,-71.02336013,493,13,0,480.0,"Strafford, New Hampshire, US",377.3931548689842,2.636916835699797
New Hampshire,US,2020-09-20 04:22:56,43.36094111,-72.22203125,50,1,0,49.0,"Sullivan, New Hampshire, US",115.88559773791313,2.0
New Hampshire,US,2020-09-20 04:22:56,,,3,0,0,3.0,"Unassigned, New Hampshire, US",,0.0
New Jersey,US,2020-09-20 04:22:56,39.47538693,-74.65848483,3956,255,0,3701.0,"Atlantic, New Jersey, US",1500.3602988584216,6.445904954499494
New Jersey,US,2020-09-20 04:22:56,40.96010917,-74.07164325,22145,2044,0,20101.0,"Bergen, New Jersey, US",2375.558087195693,9.230074508918491
New Jersey,US,2020-09-20 04:22:56,39.87681124,-74.66927768,6901,490,0,6411.0,"Burlington, New Jersey, US",1549.571235143674,7.100420228952325
New Jersey,US,2020-09-20 04:22:56,39.80343818,-74.96388753,9667,605,0,9062.0,"Camden, New Jersey, US",1908.697635205175,6.258404882590256
New Jersey,US,2020-09-20 04:22:56,39.15008829,-74.80170244,995,95,0,900.0,"Cape May, New Jersey, US",1081.0634622279686,9.547738693467336
New Jersey,US,2020-09-20 04:22:56,39.37199394,-75.10712559,3728,157,0,3571.0,"Cumberland, New Jersey, US",2493.19520889204,4.21137339055794
New Jersey,US,2020-09-20 04:22:56,40.78681335,-74.24657979,20803,2125,0,18678.0,"Essex, New Jersey, US",2603.7110047248043,10.214872854876699
New Jersey,US,2020-09-20 04:22:56,39.71581067,-75.13995546,4281,224,0,4057.0,"Gloucester, New Jersey, US",1467.9257704810107,5.232422331231021
New Jersey,US,2020-09-20 04:22:56,40.73766234,-74.07515667,20468,1513,0,18955.0,"Hudson, New Jersey, US",3044.06216026092,7.392026578073089
New Jersey,US,2020-09-20 04:22:56,40.56335249,-74.91284156,1282,125,0,1157.0,"Hunterdon, New Jersey, US",1030.7869197803348,9.750390015600622
New Jersey,US,2020-09-20 04:22:56,40.28047017,-74.70479631,8563,635,0,7928.0,"Mercer, New Jersey, US",2330.511934245979,7.4156253649421915
New Jersey,US,2020-09-20 04:22:56,40.43629879,-74.41426991,19050,1425,0,17625.0,"Middlesex, New Jersey, US",2308.917390450657,7.480314960629921
New Jersey,US,2020-09-20 04:22:56,40.26549699,-74.22240686,11438,864,0,10574.0,"Monmouth, New Jersey, US",1848.4312252038235,7.553768141283442
New Jersey,US,2020-09-20 04:22:56,40.86095313,-74.54553709999998,7718,831,0,6887.0,"Morris, New Jersey, US",1569.193546747451,10.767038092770147
New Jersey,US,2020-09-20 04:22:56,39.8895449,-74.28089251,12182,1042,0,11140.0,"Ocean, New Jersey, US",2006.3044931866016,8.553603677557051
New Jersey,US,2020-09-20 04:22:56,41.03238628,-74.29954144,18799,1251,0,17548.0,"Passaic, New Jersey, US",3746.119172781004,6.654609287728071
New Jersey,US,2020-09-20 04:22:56,39.58719656,-75.34696629999998,1039,89,0,950.0,"Salem, New Jersey, US",1665.4644545964575,8.565928777670837
New Jersey,US,2020-09-20 04:22:56,40.56465737,-74.61683016,5685,569,0,5116.0,"Somerset, New Jersey, US",1728.3102385280938,10.008795074758137
New Jersey,US,2020-09-20 04:22:56,41.13891592,-74.69118243,1450,198,0,1252.0,"Sussex, New Jersey, US",1032.1166220602472,13.655172413793107
New Jersey,US,2020-09-20 04:22:56,,,316,0,0,316.0,"Unassigned, New Jersey, US",,0.0
New Jersey,US,2020-09-20 04:22:56,40.65835409,-74.30680092,17415,1356,0,16059.0,"Union, New Jersey, US",3130.2744180277923,7.786391042204996
New Jersey,US,2020-09-20 04:22:56,40.85951833,-74.99556527,1428,171,0,1257.0,"Warren, New Jersey, US",1356.5504859072646,11.974789915966387
New Mexico,US,2020-09-20 04:22:56,35.05163625,-106.6703554,6198,170,0,6028.0,"Bernalillo, New Mexico, US",912.6503229910428,2.7428202646014843
New Mexico,US,2020-09-20 04:22:56,33.91514144,-108.4046587,9,1,0,8.0,"Catron, New Mexico, US",255.17436915225403,11.111111111111109
New Mexico,US,2020-09-20 04:22:56,33.36406072,-104.4665365,1014,10,0,1004.0,"Chaves, New Mexico, US",1569.2950553277105,0.9861932938856016
New Mexico,US,2020-09-20 04:22:56,34.91131525,-107.998876,406,20,0,386.0,"Cibola, New Mexico, US",1522.024367385192,4.9261083743842375
New Mexico,US,2020-09-20 04:22:56,36.60569702,-104.64726740000002,27,1,0,26.0,"Colfax, New Mexico, US",226.11171593668868,3.703703703703704
New Mexico,US,2020-09-20 04:22:56,34.57421077,-103.34688759999999,740,5,0,735.0,"Curry, New Mexico, US",1511.6231564325697,0.6756756756756757
New Mexico,US,2020-09-20 04:22:56,34.34274529,-104.4117842,1,0,0,1.0,"De Baca, New Mexico, US",57.20823798627003,0.0
New Mexico,US,2020-09-20 04:22:56,32.35275771,-106.83293870000001,3117,53,0,3064.0,"Dona Ana, New Mexico, US",1428.5386924539976,1.700352903432788
New Mexico,US,2020-09-20 04:22:56,32.47167456,-104.3053527,686,6,0,680.0,"Eddy, New Mexico, US",1173.4519329456039,0.8746355685131195
New Mexico,US,2020-09-20 04:22:56,32.73911281,-108.3827845,109,2,0,107.0,"Grant, New Mexico, US",403.7336098970293,1.834862385321101
New Mexico,US,2020-09-20 04:22:56,34.86319296,-104.790669,34,1,0,33.0,"Guadalupe, New Mexico, US",790.6976744186046,2.9411764705882355
New Mexico,US,2020-09-20 04:22:56,35.85751555,-103.82209379999999,2,0,0,2.0,"Harding, New Mexico, US",320.0,0.0
New Mexico,US,2020-09-20 04:22:56,31.91383467,-108.7151824,99,2,0,97.0,"Hidalgo, New Mexico, US",2358.265840876608,2.0202020202020203
New Mexico,US,2020-09-20 04:22:56,32.79215361,-103.4123733,1320,21,0,1299.0,"Lea, New Mexico, US",1857.3237653018148,1.5909090909090908
New Mexico,US,2020-09-20 04:22:56,33.74526079,-105.4586166,186,3,0,183.0,"Lincoln, New Mexico, US",950.337216431637,1.6129032258064515
New Mexico,US,2020-09-20 04:22:56,35.86631386,-106.31349850000001,31,0,0,31.0,"Los Alamos, New Mexico, US",160.0495637358666,0.0
New Mexico,US,2020-09-20 04:22:56,32.18179341,-107.75088259999998,401,6,0,395.0,"Luna, New Mexico, US",1691.3408410308325,1.4962593516209477
New Mexico,US,2020-09-20 04:22:56,35.58007720000001,-108.262245,4292,255,0,4037.0,"McKinley, New Mexico, US",6013.984054254767,5.941286113699907
New Mexico,US,2020-09-20 04:22:56,36.01095101,-104.9497716,7,0,0,7.0,"Mora, New Mexico, US",154.83300154833,0.0
New Mexico,US,2020-09-20 04:22:56,32.61348406,-105.7417604,247,13,0,234.0,"Otero, New Mexico, US",365.9801452066972,5.2631578947368425
New Mexico,US,2020-09-20 04:22:56,35.10403332,-103.54817270000001,71,2,0,69.0,"Quay, New Mexico, US",860.2932267054405,2.8169014084507036
New Mexico,US,2020-09-20 04:22:56,36.51072137,-106.69316740000001,383,13,0,370.0,"Rio Arriba, New Mexico, US",984.0446031705252,3.3942558746736293
New Mexico,US,2020-09-20 04:22:56,34.02097406,-103.4799493,266,3,0,263.0,"Roosevelt, New Mexico, US",1437.8378378378382,1.1278195488721805
New Mexico,US,2020-09-20 04:22:56,36.50838318,-108.32043700000001,3257,197,0,3060.0,"San Juan, New Mexico, US",2627.5028638732474,6.04851089960086
New Mexico,US,2020-09-20 04:22:56,35.48014807,-104.8163562,93,0,0,93.0,"San Miguel, New Mexico, US",340.9465850350112,0.0
New Mexico,US,2020-09-20 04:22:56,35.68862401,-106.86878030000001,1313,40,0,1273.0,"Sandoval, New Mexico, US",894.7311036606972,3.046458492003046
New Mexico,US,2020-09-20 04:22:56,35.50708973,-105.9774716,939,5,0,934.0,"Santa Fe, New Mexico, US",624.5095039838252,0.5324813631522897
New Mexico,US,2020-09-20 04:22:56,33.13028233,-107.1925893,42,1,0,41.0,"Sierra, New Mexico, US",389.2132332499305,2.380952380952381
New Mexico,US,2020-09-20 04:22:56,34.00715494,-106.9298354,88,6,0,82.0,"Socorro, New Mexico, US",528.9415158982989,6.8181818181818175
New Mexico,US,2020-09-20 04:22:56,36.58006022,-105.63101979999999,129,4,0,125.0,"Taos, New Mexico, US",394.21813403416564,3.1007751937984502
New Mexico,US,2020-09-20 04:22:56,34.64048375,-105.8508949,65,1,0,64.0,"Torrance, New Mexico, US",420.4126511868572,1.5384615384615383
New Mexico,US,2020-09-20 04:22:56,,,1361,0,0,1361.0,"Unassigned, New Mexico, US",,0.0
New Mexico,US,2020-09-20 04:22:56,36.48126404,-103.4709624,31,2,0,29.0,"Union, New Mexico, US",763.7349100763735,6.451612903225807
New Mexico,US,2020-09-20 04:22:56,34.71669834,-106.8103733,548,4,0,544.0,"Valencia, New Mexico, US",714.5837679949926,0.7299270072992701
New York,US,2020-09-20 04:22:56,42.60060306,-73.97723916,3006,134,0,2872.0,"Albany, New York, US",983.9413955863388,4.45775116433799
New York,US,2020-09-20 04:22:56,42.25748406,-78.02750466,96,1,0,95.0,"Allegany, New York, US",208.28361285283455,1.0416666666666667
New York,US,2020-09-20 04:22:56,40.85209301,-73.86282755,52526,4939,0,47587.0,"Bronx, New York, US",3703.6906460058367,9.402962342458974
New York,US,2020-09-20 04:22:56,42.15903158,-75.81326086,1459,69,0,1390.0,"Broome, New York, US",765.9275124942253,4.729266620973268
New York,US,2020-09-20 04:22:56,42.24778241,-78.67923096,253,6,0,247.0,"Cattaraugus, New York, US",332.38304189602854,2.3715415019762847
New York,US,2020-09-20 04:22:56,42.91261714,-76.55731592,196,2,0,194.0,"Cayuga, New York, US",255.9548683660677,1.020408163265306
New York,US,2020-09-20 04:22:56,42.22769210000001,-79.36691763,536,9,0,527.0,"Chautauqua, New York, US",422.36984153250916,1.6791044776119404
New York,US,2020-09-20 04:22:56,42.13891056,-76.7638805,322,3,0,319.0,"Chemung, New York, US",385.832055214724,0.9316770186335404
New York,US,2020-09-20 04:22:56,42.49430041,-75.60887553,248,7,0,241.0,"Chenango, New York, US",525.3458173575953,2.8225806451612905
New York,US,2020-09-20 04:22:56,44.74530905,-73.67875352,154,5,0,149.0,"Clinton, New York, US",191.34000124246757,3.2467532467532467
New York,US,2020-09-20 04:22:56,42.24819348,-73.63089095,580,37,0,543.0,"Columbia, New York, US",975.4292729688368,6.379310344827586
New York,US,2020-09-20 04:22:56,42.59509207,-76.07048931,155,0,0,155.0,"Cortland, New York, US",325.76028246569007,0.0
New York,US,2020-09-20 04:22:56,42.19837623,-74.96709306,130,4,0,126.0,"Delaware, New York, US",294.5508100147275,3.0769230769230766
New York,US,2020-09-20 04:22:56,41.76486060000001,-73.74356679,5053,153,0,4900.0,"Dutchess, New York, US",1717.434011515271,3.027904215317633
New York,US,2020-09-20 04:22:56,42.76249024,-78.73063652,10917,689,0,10228.0,"Erie, New York, US",1188.3069809361466,6.3112576715214805
New York,US,2020-09-20 04:22:56,44.11630765,-73.77297842,158,0,0,158.0,"Essex, New York, US",428.35841127829735,0.0
New York,US,2020-09-20 04:22:56,44.59040891,-74.29926032,64,0,0,64.0,"Franklin, New York, US",127.94370476990123,0.0
New York,US,2020-09-20 04:22:56,43.11363907,-74.41798804,332,24,0,308.0,"Fulton, New York, US",621.9208362212688,7.2289156626506035
New York,US,2020-09-20 04:22:56,43.0022601,-78.19135193,314,5,0,309.0,"Genesee, New York, US",548.1843575418993,1.5923566878980893
New York,US,2020-09-20 04:22:56,42.275797,-74.12384884,319,18,0,301.0,"Greene, New York, US",676.0193269475292,5.6426332288401255
New York,US,2020-09-20 04:22:56,43.66146647,-74.49721957,15,0,0,15.0,"Hamilton, New York, US",339.67391304347825,0.0
New York,US,2020-09-20 04:22:56,43.42034246,-74.96145307,319,10,0,309.0,"Herkimer, New York, US",520.2302712046837,3.134796238244514
New York,US,2020-09-20 04:22:56,44.04200959,-75.94653457,161,0,0,161.0,"Jefferson, New York, US",146.5848462224812,0.0
New York,US,2020-09-20 04:22:56,40.636182500000004,-73.94935552,66971,7315,0,59656.0,"Kings, New York, US",2616.1538152031544,10.922638156814143
New York,US,2020-09-20 04:22:56,43.784415700000004,-75.44903992,50,0,0,50.0,"Lewis, New York, US",190.14298752661998,0.0
New York,US,2020-09-20 04:22:56,42.72596275,-77.77966158,201,8,0,193.0,"Livingston, New York, US",319.48373970817306,3.9800995024875614
New York,US,2020-09-20 04:22:56,42.91653905,-75.67266639,486,17,0,469.0,"Madison, New York, US",685.0763310356492,3.497942386831276
New York,US,2020-09-20 04:22:56,43.14638895,-77.69322942,5876,289,0,5587.0,"Monroe, New York, US",792.1592946600697,4.918311776718856
New York,US,2020-09-20 04:22:56,42.90123494,-74.44011632,223,4,0,219.0,"Montgomery, New York, US",453.0586538266186,1.7937219730941705
New York,US,2020-09-20 04:22:56,40.74066522,-73.58941873,46154,2201,0,43953.0,"Nassau, New York, US",3401.3695682293187,4.768817437275209
New York,US,2020-09-20 04:22:56,40.76727260000001,-73.97152637,33011,3173,0,29838.0,"New York, New York, US",2026.8237484235956,9.611947532640636
New York,US,2020-09-20 04:22:56,43.19898042,-78.74777412,1714,101,0,1613.0,"Niagara, New York, US",818.9945575565866,5.892648774795799
New York,US,2020-09-20 04:22:56,43.24375382,-75.43710392,2373,123,0,2250.0,"Oneida, New York, US",1037.7354365004744,5.183312262958281
New York,US,2020-09-20 04:22:56,43.00491923,-76.19971155,4201,205,0,3996.0,"Onondaga, New York, US",912.2138067609352,4.8797905260652215
New York,US,2020-09-20 04:22:56,42.85145728,-77.30874425,456,35,0,421.0,"Ontario, New York, US",415.38755841387535,7.675438596491227
New York,US,2020-09-20 04:22:56,41.40337468,-74.30240757,11790,498,0,11292.0,"Orange, New York, US",3062.8149841533746,4.223918575063613
New York,US,2020-09-20 04:22:56,43.2516977,-78.2320066,323,54,0,269.0,"Orleans, New York, US",800.4559873116574,16.71826625386997
New York,US,2020-09-20 04:22:56,43.42778894,-76.14635194,424,3,0,421.0,"Oswego, New York, US",362.0094942112633,0.7075471698113207
New York,US,2020-09-20 04:22:56,42.63492579,-75.03151402,325,5,0,320.0,"Otsego, New York, US",546.282755954482,1.5384615384615383
New York,US,2020-09-20 04:22:56,41.42630093,-73.74965532,1573,63,0,1510.0,"Putnam, New York, US",1599.8779495524814,4.005085823267642
New York,US,2020-09-20 04:22:56,40.71088124,-73.81684712,71577,7243,0,64334.0,"Queens, New York, US",3175.754639378346,10.11917235983626
New York,US,2020-09-20 04:22:56,42.71348136,-73.51089874,896,42,0,854.0,"Rensselaer, New York, US",564.5374699144372,4.6875
New York,US,2020-09-20 04:22:56,40.58582155,-74.14808598,15713,1085,0,14628.0,"Richmond, New York, US",3300.059015883884,6.905110418125119
New York,US,2020-09-20 04:22:56,41.15027894,-74.02560498,14801,675,0,14126.0,"Rockland, New York, US",4543.124537660879,4.560502668738597
New York,US,2020-09-20 04:22:56,43.10904162,-73.86653895,990,17,0,973.0,"Saratoga, New York, US",430.69132483261774,1.7171717171717171
New York,US,2020-09-20 04:22:56,42.81668777,-74.05278291,1377,48,0,1329.0,"Schenectady, New York, US",886.6766688774558,3.4858387799564268
New York,US,2020-09-20 04:22:56,42.58831742,-74.44339029999998,83,0,0,83.0,"Schoharie, New York, US",267.7505725991161,0.0
New York,US,2020-09-20 04:22:56,42.39184015,-76.8773299,37,0,0,37.0,"Schuyler, New York, US",207.7834559442916,0.0
New York,US,2020-09-20 04:22:56,42.78081007,-76.82497064,105,3,0,102.0,"Seneca, New York, US",308.67826904985884,2.8571428571428568
New York,US,2020-09-20 04:22:56,44.4976179,-75.06550039,315,4,0,311.0,"St. Lawrence, New York, US",292.370521626137,1.2698412698412698
New York,US,2020-09-20 04:22:56,42.2689144,-77.3829924,344,42,0,302.0,"Steuben, New York, US",360.66639406997353,12.209302325581396
New York,US,2020-09-20 04:22:56,40.88320119,-72.8012172,46010,2011,0,43999.0,"Suffolk, New York, US",3115.9399187729114,4.370788958921973
New York,US,2020-09-20 04:22:56,41.71579493,-74.76394559,1570,48,0,1522.0,"Sullivan, New York, US",2081.344787358151,3.0573248407643314
New York,US,2020-09-20 04:22:56,42.16852837,-76.30835812,222,25,0,197.0,"Tioga, New York, US",460.5522477854075,11.26126126126126
New York,US,2020-09-20 04:22:56,42.44945765,-76.47229843,394,0,0,394.0,"Tompkins, New York, US",385.5940497161872,0.0
New York,US,2020-09-20 04:22:56,41.89027881,-74.26252104,2239,95,0,2144.0,"Ulster, New York, US",1260.8898875392092,4.242965609647164
New York,US,2020-09-20 04:22:56,,,0,16,0,-16.0,"Unassigned, New York, US",,
New York,US,2020-09-20 04:22:56,43.56173026,-73.8433699,356,33,0,323.0,"Warren, New York, US",556.7371450018767,9.269662921348317
New York,US,2020-09-20 04:22:56,43.31153794,-73.43043448,287,14,0,273.0,"Washington, New York, US",468.92359976472125,4.878048780487805
New York,US,2020-09-20 04:22:56,43.15494365,-77.02976528,309,5,0,304.0,"Wayne, New York, US",343.6464334171133,1.6181229773462784
New York,US,2020-09-20 04:22:56,41.16278376,-73.75741653,37755,1454,0,36301.0,"Westchester, New York, US",3902.3013810767065,3.851145543636605
New York,US,2020-09-20 04:22:56,42.70145109,-78.22199579,132,5,0,127.0,"Wyoming, New York, US",331.16736496148917,3.787878787878788
New York,US,2020-09-20 04:22:56,42.63505484,-77.10369919,62,7,0,55.0,"Yates, New York, US",248.8660538674588,11.290322580645164
North Carolina,US,2020-09-20 04:22:56,36.0434701,-79.39976137,3695,48,0,3647.0,"Alamance, North Carolina, US",2179.8252600156925,1.2990527740189446
North Carolina,US,2020-09-20 04:22:56,35.922379600000006,-81.17751948,483,5,0,478.0,"Alexander, North Carolina, US",1288.1030482438596,1.0351966873706004
North Carolina,US,2020-09-20 04:22:56,36.49360862,-81.12857041,219,0,0,219.0,"Alleghany, North Carolina, US",1966.4182454880126,0.0
North Carolina,US,2020-09-20 04:22:56,34.97403241,-80.09953279,549,4,0,545.0,"Anson, North Carolina, US",2245.7661785159125,0.7285974499089253
North Carolina,US,2020-09-20 04:22:56,36.43296207,-81.49862729,247,1,0,246.0,"Ashe, North Carolina, US",907.9880895489467,0.4048582995951417
North Carolina,US,2020-09-20 04:22:56,36.07569796,-81.92308483,321,0,0,321.0,"Avery, North Carolina, US",1828.3305803952842,0.0
North Carolina,US,2020-09-20 04:22:56,35.48531943,-76.84325809,818,17,0,801.0,"Beaufort, North Carolina, US",1740.6477422649698,2.0782396088019564
North Carolina,US,2020-09-20 04:22:56,36.0688473,-76.96545943,540,7,0,533.0,"Bertie, North Carolina, US",2850.055417744234,1.2962962962962965
North Carolina,US,2020-09-20 04:22:56,34.61296243,-78.56180059,818,12,0,806.0,"Bladen, North Carolina, US",2499.847197604059,1.4669926650366751
North Carolina,US,2020-09-20 04:22:56,34.070565,-78.22814204,1523,26,0,1497.0,"Brunswick, North Carolina, US",1066.3772580871027,1.707156927117531
North Carolina,US,2020-09-20 04:22:56,35.61113393,-82.53305,2844,79,0,2765.0,"Buncombe, North Carolina, US",1088.8583450425167,2.7777777777777777
North Carolina,US,2020-09-20 04:22:56,35.74989637,-81.70755735,2018,33,0,1985.0,"Burke, North Carolina, US",2230.2039011990937,1.6352824578790883
North Carolina,US,2020-09-20 04:22:56,35.3877799,-80.55267168,3739,61,0,3678.0,"Cabarrus, North Carolina, US",1727.395785690196,1.631452259962557
North Carolina,US,2020-09-20 04:22:56,35.95204977,-81.54799522,1557,18,0,1539.0,"Caldwell, North Carolina, US",1894.667672613108,1.1560693641618498
North Carolina,US,2020-09-20 04:22:56,36.33804939,-76.15568396,107,3,0,104.0,"Camden, North Carolina, US",984.6323732400847,2.803738317757009
North Carolina,US,2020-09-20 04:22:56,34.8932941,-76.54120135,608,5,0,603.0,"Carteret, North Carolina, US",875.1601341528363,0.8223684210526315
North Carolina,US,2020-09-20 04:22:56,36.39312665,-79.33353281,315,3,0,312.0,"Caswell, North Carolina, US",1393.5586621836844,0.9523809523809524
North Carolina,US,2020-09-20 04:22:56,35.66211129,-81.2132617,2958,51,0,2907.0,"Catawba, North Carolina, US",1853.9526546370755,1.7241379310344829
North Carolina,US,2020-09-20 04:22:56,35.70394416,-79.25541492,1589,57,0,1532.0,"Chatham, North Carolina, US",2133.745132268027,3.587161736941473
North Carolina,US,2020-09-20 04:22:56,35.1349263,-84.05970864,567,10,0,557.0,"Cherokee, North Carolina, US",1981.6860058716627,1.7636684303350971
North Carolina,US,2020-09-20 04:22:56,36.12908077,-76.60118385,306,3,0,303.0,"Chowan, North Carolina, US",2194.6496449831457,0.9803921568627452
North Carolina,US,2020-09-20 04:22:56,35.05704275,-83.74353633,109,2,0,107.0,"Clay, North Carolina, US",970.5280028492565,1.834862385321101
